Model,Time1,Time2
avNNet,4.559,0.0759833333333333
avNNet,0,0,success
nnet,12.024,0.2004
nnet,0,0,success
pcaNNet,1.228,0.0204666666666667,error
bag,0.182,0.00303333333333334,error
bagEarth,15.386,0.256433333333333
bagEarth,0,0,success
bagEarthGCV,36.218,0.603633333333333
bagEarthGCV,0,0,success
earth,43.031,0.717183333333333
earth,0,0,success
gcvEarth,44.303,0.738383333333333
gcvEarth,0,0,success
bam,44.77,0.746166666666667
bam,0,0,success
gam,46.741,0.779016666666667
gam,0,0,success
bartMachine,0.294000000000004,0.00490000000000007,error
bayesglm,48.492,0.8082
bayesglm,0,0,success
glm,49.052,0.817533333333333
glm,0,0,success
lm,49.314,0.8219
lm,0,0,success
blackboost,49.553,0.825883333333333
blackboost,0,0,success
ctree,73.696,1.22826666666667
ctree,0,0,success
ctree2,74.613,1.24355
ctree2,0,0,success
gamboost,76.545,1.27575
gamboost,0,0,success
glmboost,79.694,1.32823333333333
glmboost,0,0,success
BstLm,80.555,1.34258333333333
BstLm,0,0,success
bstSm,87.331,1.45551666666667
bstSm,0,0,success
bstTree,98.719,1.64531666666667
bstTree,0,0,success
spikeslab,3.47199999999998,0.0578666666666663,error
blasso,150.606,2.5101
blasso,0,0,success
blassoAveraged,151.437,2.52395
blassoAveraged,0,0,success
bridge,152.788,2.54646666666667
bridge,0,0,success
lasso,0.292000000000002,0.00486666666666669,error
ridge,0.39500000000001,0.0065833333333335,error
brnn,154.396,2.57326666666667
brnn,0,0,success
cubist,156.133,2.60221666666667
cubist,0,0,success
dnn,180.438,3.0073
dnn,0,0,success
enet,0.707000000000022,0.0117833333333337,error
gamLoess,246.742,4.11236666666667
gamLoess,0,0,success
svmBoundrangeString,0.52200000000002,0.00870000000000033,error
svmExpoString,0.0300000000000011,0.000500000000000019,error
svmLinear,248.227,4.13711666666667
svmLinear,0,0,success
gbm,250.144,4.16906666666667
gbm,0,0,success
gbm_h2o,74.87,1.24783333333333,error
glmnet,0.0850000000000364,0.00141666666666727,error
glmnet_h2o,74.894,1.24823333333333,error
glm.nb,401.974,6.69956666666667
glm.nb,0,0,success
glmStepAIC,411.104,6.85173333333333
glmStepAIC,0,0,success
lmStepAIC,411.506,6.85843333333333
lmStepAIC,0,0,success
rlm,411.847,6.86411666666667
rlm,0,0,success
icr,0.406000000000006,0.00676666666666677,error
kernelpls,0.0360000000000014,0.000600000000000023,error
pcr,0.0320000000000391,0.000533333333333985,error
simpls,0.0330000000000155,0.000550000000000258,error
kknn,413.852,6.89753333333333
kknn,0,0,success
knn,415.813,6.93021666666667
knn,0,0,success
lars,416.471,6.94118333333333
lars,0,0,success
lars2,416.827,6.94711666666667
lars2,0,0,success
leapBackward,0.337999999999965,0.00563333333333276,error
leapForward,0.312000000000012,0.0052000000000002,error
leapSeq,0.312999999999988,0.00521666666666647,error
logreg,0.901999999999987,0.0150333333333331,error
M5,418.943,6.98238333333333
M5,0,0,success
mlp,437.5,7.29166666666667
mlp,0,0,success
mlpML,451.497,7.52495
mlpML,0,0,success
mlpWeightDecay,465.506,7.75843333333333
mlpWeightDecay,0,0,success
mlpWeightDecayML,506.699,8.44498333333333
mlpWeightDecayML,0,0,success
mlpKerasDecay,0.533999999999992,0.00889999999999986,error
mlpKerasDropout,0.268000000000029,0.00446666666666715,error
monmlp,548.861,9.14768333333333
monmlp,0,0,success
msaenet,646.765,10.7794166666667
msaenet,0,0,success
nnls,676.616,11.2769333333333
nnls,0,0,success
ranger,0.389999999999986,0.00649999999999977,error
svmLinear2,677.251,11.2875166666667
svmLinear2,0,0,success
treebag,680.234,11.3372333333333
treebag,0,0,success
RRF,682.085,11.3680833333333
RRF,0,0,success
RRFglobal,955.691,15.9281833333333
RRFglobal,0,0,success
partDSA,998.845,16.6474166666667
partDSA,0,0,success
penalized,1026.419,17.1069833333333
penalized,0,0,success
plsRglm,1028.412,17.1402
plsRglm,0,0,success
pre,1.88499999999999,0.0314166666666665,error
qrf,1035.655,17.2609166666667
qrf,0,0,success
rf,1059.809,17.6634833333333
rf,0,0,success
qrnn,1076.755,17.9459166666667
qrnn,0,0,success
randomGLM,2.93299999999999,0.0488833333333332,error
Rborist,0.22400000000016,0.003733333333336,error
rpart,4598.449,76.6408166666667
rpart,0,0,success
rpart1SE,4598.944,76.6490666666667
rpart1SE,0,0,success
rpart2,4599.26,76.6543333333333
rpart2,0,0,success
rqlasso,0.511000000000422,0.0085166666666737,error
rqnc,0.623999999999796,0.0103999999999966,error
spls,4600.899,76.68165
spls,0,0,success
superpc,0.63799999999992,0.010633333333332,error
svmLinear3,4602.162,76.7027
svmLinear3,0,0,success
xgbLinear,4648.779,77.47965
xgbLinear,0,0,success
xgbTree,4681.495,78.0249166666667
xgbTree,0,0,success
