Model,Time1,Time2
avNNet,4.2,0.07
avNNet,0,0,success
nnet,11.728,0.195466666666667
nnet,0,0,success
pcaNNet,1.084,0.0180666666666667,error
bag,0.210000000000001,0.00350000000000001,error
bagEarth,15.02,0.250333333333333
bagEarth,0,0,success
bagEarthGCV,38.407,0.640116666666667
bagEarthGCV,0,0,success
earth,47.247,0.78745
earth,0,0,success
gcvEarth,48.437,0.807283333333333
gcvEarth,0,0,success
bam,48.962,0.816033333333333
bam,0,0,success
gam,51.241,0.854016666666667
gam,0,0,success
bartMachine,0.305999999999997,0.00509999999999996,error
bayesglm,53.238,0.8873
bayesglm,0,0,success
glm,53.852,0.897533333333333
glm,0,0,success
lm,54.158,0.902633333333333
lm,0,0,success
blackboost,54.426,0.9071
blackboost,0,0,success
ctree,82.162,1.36936666666667
ctree,0,0,success
ctree2,83.248,1.38746666666667
ctree2,0,0,success
gamboost,85.757,1.42928333333333
gamboost,0,0,success
glmboost,89.109,1.48515
glmboost,0,0,success
BstLm,90.331,1.50551666666667
BstLm,0,0,success
bstSm,97.115,1.61858333333333
bstSm,0,0,success
bstTree,109.268,1.82113333333333
bstTree,0,0,success
spikeslab,4.096,0.0682666666666667,error
blasso,163.808,2.73013333333333
blasso,0,0,success
blassoAveraged,164.649,2.74415
blassoAveraged,0,0,success
bridge,165.593,2.75988333333333
bridge,0,0,success
lasso,0.305000000000007,0.00508333333333345,error
ridge,0.406000000000006,0.00676666666666677,error
brnn,167.233,2.78721666666667
brnn,0,0,success
cubist,169.067,2.81778333333333
cubist,0,0,success
dnn,194.196,3.2366
dnn,0,0,success
enet,0.714999999999975,0.0119166666666662,error
gamLoess,260.271,4.33785
gamLoess,0,0,success
svmBoundrangeString,0.524000000000001,0.00873333333333335,error
svmExpoString,0.0299999999999727,0.000499999999999545,error
svmLinear,261.759,4.36265
svmLinear,0,0,success
gbm,263.519,4.39198333333333
gbm,0,0,success
gbm_h2o,77.732,1.29553333333333,error
glmnet,0.0860000000000127,0.00143333333333355,error
glmnet_h2o,77.222,1.28703333333333,error
glm.nb,420.56,7.00933333333333
glm.nb,0,0,success
glmStepAIC,430.014,7.1669
glmStepAIC,0,0,success
lmStepAIC,430.409,7.17348333333333
lmStepAIC,0,0,success
rlm,430.751,7.17918333333333
rlm,0,0,success
icr,0.394000000000005,0.00656666666666676,error
kernelpls,0.0320000000000391,0.000533333333333985,error
pcr,0.0320000000000391,0.000533333333333985,error
simpls,0.0310000000000059,0.000516666666666765,error
kknn,432.606,7.2101
kknn,0,0,success
knn,434.523,7.24205
knn,0,0,success
lars,435.172,7.25286666666667
lars,0,0,success
lars2,435.526,7.25876666666667
lars2,0,0,success
leapBackward,0.316000000000031,0.00526666666666718,error
leapForward,0.305999999999983,0.00509999999999972,error
leapSeq,0.307000000000016,0.00511666666666694,error
logreg,0.895000000000039,0.0149166666666673,error
M5,437.599,7.29331666666667
M5,0,0,success
mlp,451.48,7.52466666666667
mlp,0,0,success
mlpML,465.345,7.75575
mlpML,0,0,success
mlpWeightDecay,479.029,7.98381666666667
mlpWeightDecay,0,0,success
mlpWeightDecayML,519.767,8.66278333333333
mlpWeightDecayML,0,0,success
mlpKerasDecay,0.5,0.00833333333333333,error
mlpKerasDropout,0.280000000000086,0.00466666666666811,error
monmlp,561.158,9.35263333333333
monmlp,0,0,success
msaenet,642.51,10.7085
msaenet,0,0,success
nnls,672.441,11.20735
nnls,0,0,success
ranger,0.393000000000029,0.00655000000000049,error
svmLinear2,673.089,11.21815
svmLinear2,0,0,success
treebag,675.985,11.2664166666667
treebag,0,0,success
RRF,677.848,11.2974666666667
RRF,0,0,success
RRFglobal,952.95,15.8825
RRFglobal,0,0,success
partDSA,996.229,16.6038166666667
partDSA,0,0,success
penalized,1024.515,17.07525
penalized,0,0,success
plsRglm,1026.482,17.1080333333333
plsRglm,0,0,success
pre,1.81600000000003,0.0302666666666672,error
qrf,1033.484,17.2247333333333
qrf,0,0,success
rf,1057.183,17.6197166666667
rf,0,0,success
qrnn,1073.132,17.8855333333333
qrnn,0,0,success
randomGLM,2.79500000000007,0.0465833333333345,error
Rborist,0.213999999999942,0.0035666666666657,error
rpart,4651.374,77.5229
rpart,0,0,success
rpart1SE,4651.852,77.5308666666667
rpart1SE,0,0,success
rpart2,4652.15,77.5358333333333
rpart2,0,0,success
rqlasso,0.489999999999782,0.00816666666666303,error
rqnc,0.601999999999862,0.010033333333331,error
spls,4653.737,77.5622833333333
spls,0,0,success
superpc,0.555999999999585,0.00926666666665975,error
svmLinear3,4654.885,77.5814166666667
svmLinear3,0,0,success
xgbLinear,4698.403,78.3067166666667
xgbLinear,0,0,success
xgbTree,4730.241,78.83735
xgbTree,0,0,success
