Model,Time1,Time2
avNNet,4.144,0.0690666666666667
avNNet,0,0,success
nnet,11.465,0.191083333333333
nnet,0,0,success
pcaNNet,1.04,0.0173333333333333,error
bag,0.193,0.00321666666666666,error
bagEarth,14.653,0.244216666666667
bagEarth,0,0,success
bagEarthGCV,34.603,0.576716666666667
bagEarthGCV,0,0,success
earth,42.269,0.704483333333333
earth,0,0,success
gcvEarth,43.559,0.725983333333333
gcvEarth,0,0,success
bam,44.03,0.733833333333333
bam,0,0,success
gam,45.984,0.7664
gam,0,0,success
bartMachine,0.283000000000001,0.00471666666666669,error
bayesglm,47.696,0.794933333333333
bayesglm,0,0,success
glm,48.241,0.804016666666667
glm,0,0,success
lm,48.521,0.808683333333333
lm,0,0,success
blackboost,48.779,0.812983333333333
blackboost,0,0,success
ctree,74.478,1.2413
ctree,0,0,success
ctree2,75.55,1.25916666666667
ctree2,0,0,success
gamboost,77.719,1.29531666666667
gamboost,0,0,success
glmboost,81.382,1.35636666666667
glmboost,0,0,success
BstLm,82.311,1.37185
BstLm,0,0,success
bstSm,89.037,1.48395
bstSm,0,0,success
bstTree,101.441,1.69068333333333
bstTree,0,0,success
spikeslab,3.554,0.0592333333333334,error
blasso,154.216,2.57026666666667
blasso,0,0,success
blassoAveraged,155.067,2.58445
blassoAveraged,0,0,success
bridge,156.123,2.60205
bridge,0,0,success
lasso,0.586000000000013,0.00976666666666688,error
ridge,0.394000000000005,0.00656666666666676,error
brnn,158.127,2.63545
brnn,0,0,success
cubist,159.855,2.66425
cubist,0,0,success
dnn,183.287,3.05478333333333
dnn,0,0,success
enet,0.701999999999998,0.0117,error
gamLoess,248.195,4.13658333333333
gamLoess,0,0,success
svmBoundrangeString,0.507000000000005,0.00845000000000008,error
svmExpoString,0.0289999999999964,0.000483333333333273,error
svmLinear,249.629,4.16048333333333
svmLinear,0,0,success
gbm,251.457,4.19095
gbm,0,0,success
gbm_h2o,72.968,1.21613333333333,error
glmnet,0.0880000000000223,0.00146666666666704,error
glmnet_h2o,74.805,1.24675,error
glm.nb,401.209,6.68681666666667
glm.nb,0,0,success
glmStepAIC,410.503,6.84171666666667
glmStepAIC,0,0,success
lmStepAIC,410.891,6.84818333333333
lmStepAIC,0,0,success
rlm,411.224,6.85373333333333
rlm,0,0,success
icr,0.389999999999986,0.00649999999999977,error
kernelpls,0.0319999999999823,0.000533333333333038,error
pcr,0.0310000000000059,0.000516666666666765,error
simpls,0.0299999999999727,0.000499999999999545,error
kknn,413.556,6.8926
kknn,0,0,success
knn,415.45,6.92416666666667
knn,0,0,success
lars,416.095,6.93491666666667
lars,0,0,success
lars2,416.445,6.94075
lars2,0,0,success
leapBackward,0.322999999999979,0.00538333333333299,error
leapForward,0.319999999999993,0.00533333333333322,error
leapSeq,0.301999999999964,0.00503333333333273,error
logreg,0.880999999999972,0.0146833333333329,error
M5,418.516,6.97526666666667
M5,0,0,success
mlp,431.744,7.19573333333333
mlp,0,0,success
mlpML,445.657,7.42761666666667
mlpML,0,0,success
mlpWeightDecay,459.143,7.65238333333333
mlpWeightDecay,0,0,success
mlpWeightDecayML,498.573,8.30955
mlpWeightDecayML,0,0,success
mlpKerasDecay,0.869000000000028,0.0144833333333338,error
mlpKerasDropout,0.281999999999925,0.00469999999999876,error
monmlp,539.639,8.99398333333333
monmlp,0,0,success
msaenet,655.065,10.91775
msaenet,0,0,success
nnls,684.283,11.4047166666667
nnls,0,0,success
ranger,0.384999999999991,0.00641666666666652,error
svmLinear2,684.897,11.41495
svmLinear2,0,0,success
treebag,687.793,11.4632166666667
treebag,0,0,success
RRF,689.586,11.4931
RRF,0,0,success
RRFglobal,962.192,16.0365333333333
RRFglobal,0,0,success
partDSA,1005.554,16.7592333333333
partDSA,0,0,success
penalized,1032.956,17.2159333333333
penalized,0,0,success
plsRglm,1034.953,17.2492166666667
plsRglm,0,0,success
pre,1.92200000000003,0.0320333333333338,error
qrf,1042.296,17.3716
qrf,0,0,success
rf,1066.157,17.7692833333333
rf,0,0,success
qrnn,1082.515,18.0419166666667
qrnn,0,0,success
randomGLM,2.81800000000021,0.0469666666666702,error
Rborist,0.255000000000109,0.00425000000000182,error
rpart,4457.293,74.2882166666667
rpart,0,0,success
rpart1SE,4457.77,74.2961666666667
rpart1SE,0,0,success
rpart2,4458.072,74.3012
rpart2,0,0,success
rqlasso,0.47899999999936,0.00798333333332266,error
rqnc,0.615999999999985,0.0102666666666664,error
spls,4459.653,74.32755
spls,0,0,success
superpc,0.552000000000589,0.00920000000000982,error
svmLinear3,4460.807,74.3467833333333
svmLinear3,0,0,success
xgbLinear,4505.867,75.0977833333333
xgbLinear,0,0,success
xgbTree,4538.103,75.63505
xgbTree,0,0,success
