Model,Time1,Time2
avNNet,5.242,0.0873666666666667
avNNet,0,0,success
nnet,12.636,0.2106
nnet,0,0,success
pcaNNet,1.08,0.018,error
bag,0.206000000000001,0.00343333333333336,error
bagEarth,15.875,0.264583333333333
bagEarth,0,0,success
bagEarthGCV,39.338,0.655633333333333
bagEarthGCV,0,0,success
earth,48.518,0.808633333333333
earth,0,0,success
gcvEarth,49.729,0.828816666666667
gcvEarth,0,0,success
bam,50.262,0.8377
bam,0,0,success
gam,52.499,0.874983333333333
gam,0,0,success
bartMachine,0.318999999999996,0.00531666666666659,error
bayesglm,54.682,0.911366666666667
bayesglm,0,0,success
glm,55.26,0.921
glm,0,0,success
lm,55.547,0.925783333333333
lm,0,0,success
blackboost,55.809,0.93015
blackboost,0,0,success
ctree,84.276,1.4046
ctree,0,0,success
ctree2,85.355,1.42258333333333
ctree2,0,0,success
gamboost,87.465,1.45775
gamboost,0,0,success
glmboost,91.095,1.51825
glmboost,0,0,success
BstLm,92.059,1.53431666666667
BstLm,0,0,success
bstSm,99.161,1.65268333333333
bstSm,0,0,success
bstTree,111.521,1.85868333333333
bstTree,0,0,success
spikeslab,3.67000000000002,0.0611666666666669,error
blasso,165.177,2.75295
blasso,0,0,success
blassoAveraged,166.045,2.76741666666667
blassoAveraged,0,0,success
bridge,167.345,2.78908333333333
bridge,0,0,success
lasso,0.306000000000012,0.00510000000000019,error
ridge,0.411000000000001,0.00685000000000002,error
brnn,168.975,2.81625
brnn,0,0,success
cubist,170.749,2.84581666666667
cubist,0,0,success
dnn,196.236,3.2706
dnn,0,0,success
enet,0.712000000000046,0.0118666666666674,error
gamLoess,262.375,4.37291666666667
gamLoess,0,0,success
svmBoundrangeString,0.512,0.00853333333333334,error
svmExpoString,0.0300000000000296,0.000500000000000493,error
svmLinear,263.843,4.39738333333333
svmLinear,0,0,success
gbm,265.608,4.4268
gbm,0,0,success
gbm_h2o,75.962,1.26603333333333,error
glmnet,0.0900000000000318,0.00150000000000053,error
glmnet_h2o,75.978,1.2663,error
glm.nb,419.621,6.99368333333333
glm.nb,0,0,success
glmStepAIC,428.751,7.14585
glmStepAIC,0,0,success
lmStepAIC,429.147,7.15245
lmStepAIC,0,0,success
rlm,429.483,7.15805
rlm,0,0,success
icr,0.394000000000005,0.00656666666666676,error
kernelpls,0.0320000000000391,0.000533333333333985,error
pcr,0.0310000000000059,0.000516666666666765,error
simpls,0.0310000000000059,0.000516666666666765,error
kknn,431.334,7.1889
kknn,0,0,success
knn,433.245,7.22075
knn,0,0,success
lars,433.897,7.23161666666667
lars,0,0,success
lars2,434.252,7.23753333333333
lars2,0,0,success
leapBackward,0.321000000000026,0.00535000000000044,error
leapForward,0.319999999999993,0.00533333333333322,error
leapSeq,0.307999999999993,0.00513333333333321,error
logreg,0.938999999999965,0.0156499999999994,error
M5,436.406,7.27343333333333
M5,0,0,success
mlp,452.133,7.53555
mlp,0,0,success
mlpML,465.681,7.76135
mlpML,0,0,success
mlpWeightDecay,479.022,7.9837
mlpWeightDecay,0,0,success
mlpWeightDecayML,518.938,8.64896666666667
mlpWeightDecayML,0,0,success
mlpKerasDecay,0.552000000000021,0.00920000000000035,error
mlpKerasDropout,0.268000000000029,0.00446666666666715,error
monmlp,559.877,9.33128333333334
monmlp,0,0,success
msaenet,649.733,10.8288833333333
msaenet,0,0,success
nnls,678.959,11.3159833333333
nnls,0,0,success
ranger,0.394999999999982,0.00658333333333303,error
svmLinear2,679.607,11.3267833333333
svmLinear2,0,0,success
treebag,682.528,11.3754666666667
treebag,0,0,success
RRF,684.385,11.4064166666667
RRF,0,0,success
RRFglobal,957.476,15.9579333333333
RRFglobal,0,0,success
partDSA,1000.799,16.6799833333333
partDSA,0,0,success
penalized,1028.771,17.1461833333333
penalized,0,0,success
plsRglm,1030.731,17.17885
plsRglm,0,0,success
pre,1.8420000000001,0.0307000000000016,error
qrf,1037.923,17.2987166666667
qrf,0,0,success
rf,1060.511,17.6751833333333
rf,0,0,success
qrnn,1077.027,17.95045
qrnn,0,0,success
randomGLM,2.80599999999959,0.0467666666666598,error
Rborist,0.215000000000146,0.00358333333333576,error
rpart,4711.355,78.5225833333333
rpart,0,0,success
rpart1SE,4711.838,78.5306333333333
rpart1SE,0,0,success
rpart2,4712.139,78.53565
rpart2,0,0,success
rqlasso,0.961999999999534,0.0160333333333256,error
rqnc,0.59900000000016,0.009983333333336,error
spls,4714.195,78.5699166666667
spls,0,0,success
superpc,0.536000000000058,0.0089333333333343,error
svmLinear3,4715.321,78.5886833333333
svmLinear3,0,0,success
xgbLinear,4757.543,79.2923833333333
xgbLinear,0,0,success
xgbTree,4789.495,79.8249166666667
xgbTree,0,0,success
